,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
7263,5,1,10,10,10,10,10,5,1,8,4.0,8,10,7,0,1,2,10,4,8,3,0,778.4
7264,5,3,10,10,8,10,8,5,1,9,5.0,10,5,7,0,7,2,10,3,5,3,0,746.5
7265,4,5,0,6,4,7,2,0,1,5,0.0,6,5,9,5,5,1,1,0,5,2,1,611.8
7266,3,4,10,10,10,10,10,4,1,10,5.0,6,10,7,10,5,2,7,8,10,3,0,740.6
7267,2,3,8,1,1,5,1,1,2,10,0.0,4,1,5,10,0,2,2,1,2,2,1,598.7
7268,2,5,10,6,5,4,0,5,2,1,0.0,1,0,8,3,7,2,4,1,8,3,1,617.4
7269,5,0,10,10,5,10,2,5,2,6,10.0,7,3,7,0,1,2,5,10,7,2,1,735.7
7270,5,2,2,1,3,4,3,0,1,9,2.0,9,0,9,0,6,2,1,3,7,2,1,654.9
7271,4,1,5,7,7,10,3,1,1,6,2.0,10,5,7,0,1,2,4,8,10,3,0,719.3
7272,3,3,10,4,2,10,2,0,1,7,1.0,4,0,8,0,4,2,3,1,10,2,0,662.2
7273,1,2,10,10,10,7,4,3,2,5,4.0,8,3,7,4,2,2,7,1,10,2,0,690.0
7274,1,3,10,7,6,7,10,1,1,6,1.0,7,1,8,0,8,2,8,1,10,2,1,686.6
7275,2,2,7,4,10,8,6,3,1,5,0.0,2,2,5,0,1,2,10,10,5,2,1,696.9
7276,1,4,1,7,10,2,10,1,2,9,2.0,5,10,8,2,1,2,10,5,8,2,1,682.8
7277,4,4,6,6,5,10,2,4,1,6,5.0,10,5,8,0,0,2,10,6,10,4,1,729.7
7278,5,3,1,3,3,10,2,2,2,5,2.0,10,0,7,1,1,1,4,1,5,2,0,630.9
7279,2,4,6,5,7,10,2,0,2,7,2.0,6,5,6,8,1,2,5,5,2,2,1,640.1
7280,5,2,8,10,10,10,5,4,2,8,8.0,5,4,6,0,5,2,10,10,4,3,0,728.3
7281,5,3,4,10,10,10,2,3,2,7,1.0,3,10,7,0,10,2,10,2,10,3,0,692.4
7282,3,5,1,3,2,2,2,2,1,9,1.0,7,3,7,2,1,2,1,1,6,3,1,635.4
7283,3,1,1,5,0,9,1,0,2,8,3.0,4,5,9,0,2,1,5,3,9,2,0,638.6
7284,4,2,3,5,10,9,9,5,1,7,2.0,2,10,7,2,10,2,9,1,7,3,1,704.1
7285,3,3,5,8,6,3,2,5,2,4,2.0,6,1,6,10,2,2,5,6,8,4,1,648.6
7286,5,2,7,7,8,10,3,2,2,4,3.0,8,3,8,5,1,2,3,3,7,3,1,680.0
7288,5,5,5,10,8,10,2,5,2,6,3.0,6,10,5,5,4,2,10,1,5,3,0,685.8
7289,5,3,1,3,4,1,4,0,2,4,2.0,1,0,7,0,5,2,2,0,4,3,1,600.2
7290,4,3,3,1,4,4,4,0,1,10,1.0,8,0,5,0,1,2,4,2,2,4,1,647.1
7291,2,3,3,1,2,1,1,1,2,4,0.0,3,0,7,0,3,1,2,1,10,2,0,583.6
7292,1,3,1,2,8,3,4,1,2,7,1.0,5,3,7,0,7,1,1,2,2,2,0,592.5
7293,2,3,1,4,1,4,1,0,2,3,0.0,10,0,6,0,1,2,0,3,6,2,0,608.6
7294,2,5,2,10,6,5,2,1,1,5,0.0,10,0,5,0,0,2,2,1,0,3,1,639.0
7295,5,0,9,8,10,6,5,5,2,8,5.0,6,3,8,0,1,2,5,2,7,4,1,718.7
7296,4,2,4,4,10,6,4,5,2,7,5.0,10,5,5,4,1,2,2,2,1,3,1,673.0
7297,3,1,8,8,5,10,5,1,1,7,4.0,4,2,7,0,2,2,10,7,4,2,0,707.9
7298,0,2,3,4,3,3,3,1,1,7,1.0,4,3,8,0,2,2,3,3,1,2,1,635.0
7300,4,4,3,1,2,1,1,0,1,8,2.0,6,5,6,0,8,1,3,5,2,1,1,609.5
7301,3,3,5,6,8,5,4,5,2,7,3.0,4,3,8,2,1,2,6,3,10,2,1,680.9
7302,3,5,3,3,2,3,2,3,1,5,1.0,1,2,6,10,3,2,3,1,10,1,1,615.3
7303,0,5,2,2,0,2,0,0,1,0,0.0,1,0,10,0,6,1,1,0,2,2,1,553.2
7304,5,5,2,5,4,1,2,0,1,4,2.0,10,1,6,10,1,2,5,3,5,2,1,630.7
7305,2,3,10,9,10,3,4,0,1,10,2.0,5,10,4,0,2,2,10,1,10,1,1,705.8
7306,5,4,0,2,10,7,0,5,1,6,2.0,4,0,9,0,0,2,7,3,2,1,1,672.6
7307,2,3,5,5,10,9,6,1,1,7,2.0,4,2,6,8,0,2,3,5,2,1,1,661.8
7308,3,2,3,5,5,1,1,4,1,2,0.0,4,3,10,0,0,2,5,1,10,2,1,666.0
7309,3,3,10,6,4,10,3,1,2,7,3.0,6,10,7,0,1,2,7,2,9,2,0,691.3
7310,3,2,9,4,4,10,4,0,1,5,1.0,7,0,8,0,3,2,6,6,4,1,1,678.1
7311,1,5,7,3,5,5,2,2,2,8,1.0,4,5,7,0,2,2,5,2,2,3,0,631.4
7312,4,3,6,7,10,4,8,5,2,8,3.0,7,4,6,10,3,2,8,4,10,3,1,689.6
7313,3,2,8,6,7,5,5,3,2,7,3.0,9,4,8,0,2,1,4,4,3,2,1,664.9
7314,3,3,3,5,4,4,3,1,1,2,1.0,1,5,7,5,1,2,4,1,1,2,1,625.7
7315,4,4,6,4,3,10,2,4,2,8,8.0,8,0,8,5,2,2,5,1,6,3,1,666.4
7316,5,5,1,4,10,9,4,3,1,5,1.0,10,1,7,5,4,2,3,4,3,1,1,664.9
7317,5,1,8,4,5,7,1,3,1,8,4.0,7,2,8,0,1,2,2,2,1,2,1,686.6
7318,3,2,7,4,2,7,2,2,2,7,2.0,6,1,8,6,3,1,8,2,4,3,1,626.9
7319,5,3,2,4,3,7,2,2,1,10,2.0,6,4,8,4,4,2,10,3,5,1,1,676.2
7320,2,0,3,3,3,3,0,2,2,3,1.0,5,3,6,6,5,2,6,3,8,3,1,621.2
7321,2,4,0,3,2,4,2,0,2,5,4.0,5,5,5,7,2,1,2,1,2,1,1,575.1
7322,5,2,4,7,3,1,0,1,1,3,0.0,5,0,7,0,5,2,2,1,6,3,1,635.0
7323,2,3,2,4,10,10,4,2,2,5,4.0,9,2,7,0,3,2,0,4,7,2,0,661.3
7324,4,2,10,5,5,8,1,5,1,5,2.0,2,1,7,0,7,2,6,1,10,3,1,682.0
7325,5,4,10,3,7,10,0,5,1,10,1.0,10,10,4,10,1,2,10,10,4,1,1,717.0
7326,4,1,7,10,10,9,8,5,1,9,8.0,9,10,5,0,2,2,10,10,10,3,1,783.3
7327,3,1,2,10,10,10,2,5,2,4,4.0,10,5,4,0,6,2,10,6,8,4,0,705.1
7328,2,4,4,8,7,7,6,4,2,5,3.0,7,10,6,0,1,2,8,2,2,3,0,679.4
7329,3,1,10,10,5,10,4,4,1,9,9.0,6,6,8,0,3,2,10,3,7,1,0,744.2
7330,1,3,0,2,0,3,0,0,2,5,10.0,10,2,4,10,3,2,10,0,10,2,0,613.3
7331,5,5,0,2,4,10,1,5,1,8,1.0,3,2,4,10,3,2,10,0,1,2,1,635.7
7332,3,2,1,3,2,3,1,1,2,5,3.0,3,2,7,6,0,2,8,1,10,4,1,626.1
7333,5,4,10,3,7,10,0,5,1,10,1.0,10,10,4,10,1,2,10,10,4,1,1,717.0
7334,5,2,7,7,9,3,1,2,2,5,2.0,8,1,8,0,1,1,4,2,5,2,1,651.1
7335,5,2,4,5,3,5,6,0,1,10,8.0,3,4,9,0,3,1,2,4,10,2,1,675.8
7336,1,2,2,3,1,7,0,5,1,7,0.0,5,0,5,0,0,2,0,1,10,3,0,646.5
7337,5,3,10,10,10,10,6,5,1,6,3.0,7,6,7,0,4,2,6,1,10,3,1,737.4
7338,4,4,10,4,6,2,4,1,1,8,2.0,5,5,9,10,3,2,5,2,7,2,1,662.6
7339,5,5,5,7,10,10,5,4,2,9,2.0,5,10,8,0,1,2,10,2,7,3,1,711.7
7340,5,5,10,1,10,10,2,3,2,6,1.0,1,0,8,7,0,2,8,0,2,3,1,644.6
7341,2,3,2,2,5,10,3,1,2,3,1.0,5,10,6,3,1,1,5,6,1,4,1,622.9
7342,5,1,4,6,10,3,4,3,1,3,1.0,5,2,8,0,2,1,2,5,10,2,1,674.3
7343,3,4,3,7,4,10,3,4,2,7,3.0,6,5,5,3,1,2,1,7,10,3,0,670.5
7344,1,3,1,2,1,7,3,1,1,3,2.0,3,1,6,10,2,1,5,0,5,2,0,588.5
7345,3,2,5,3,2,4,9,4,1,1,3.0,5,5,7,0,0,2,8,6,5,4,1,687.7
7346,2,4,0,4,1,2,0,0,2,3,0.0,5,0,6,4,8,1,4,0,4,4,1,551.5
7347,1,1,3,4,1,4,2,1,1,1,2.0,5,1,7,2,5,1,2,3,8,4,0,611.2
7348,5,2,10,10,8,10,1,5,1,4,1.0,4,4,7,3,4,2,10,1,5,3,1,706.2
7349,4,3,9,5,7,8,4,5,2,7,2.0,6,4,7,0,4,2,2,6,9,3,1,689.6
7350,1,4,5,3,3,10,3,3,2,5,2.0,5,4,4,2,2,2,10,1,3,3,1,637.8
7351,4,3,7,1,0,2,1,2,1,3,0.0,5,3,7,0,2,2,3,1,10,2,1,643.5
7352,1,2,2,6,2,4,8,0,2,4,2.0,10,5,7,0,2,2,7,1,7,2,0,651.3
7353,4,3,1,2,2,5,0,1,1,4,1.0,7,10,8,0,1,2,2,2,4,2,0,650.9
7354,4,3,10,7,10,10,6,4,2,7,6.0,9,5,7,4,5,2,10,5,10,3,1,722.5
7355,1,3,5,8,3,5,2,5,1,9,5.0,10,0,6,1,0,2,10,3,10,1,0,702.1
7356,4,4,2,7,4,3,3,1,2,6,2.0,7,1,7,2,2,2,3,1,2,3,1,625.2
7357,3,4,4,4,10,10,3,5,1,7,1.0,7,3,6,5,1,1,10,2,10,1,0,681.1
7358,1,2,1,0,0,3,0,2,2,1,0.0,1,0,6,10,10,2,0,1,1,3,0,538.8
7359,4,2,5,4,5,10,3,2,1,7,2.0,10,10,8,0,2,2,2,2,7,1,1,702.5
7360,3,4,8,6,3,7,3,2,1,8,5.0,10,3,7,1,0,2,9,10,6,2,1,710.8
7361,3,1,4,5,10,10,5,4,2,8,3.0,1,2,8,0,2,1,10,7,8,4,1,683.7
7362,3,2,4,6,3,3,2,2,2,6,6.0,7,0,6,2,0,1,2,6,6,4,1,633.5
7363,0,0,5,8,10,10,4,4,1,4,5.0,3,5,7,0,2,1,4,1,10,2,1,685.6
7364,2,3,0,2,4,8,3,4,2,5,5.0,5,7,6,5,7,2,7,1,5,3,1,634.8
7365,1,5,0,10,5,10,10,3,1,0,6.0,2,4,8,0,5,2,9,8,6,3,0,683.9
7366,5,2,7,6,5,8,6,3,1,9,8.0,8,5,6,9,3,2,9,9,5,3,1,718.7
7367,5,2,1,2,1,6,4,0,2,5,2.0,8,1,7,10,1,1,7,1,5,3,1,606.7
7368,3,5,3,5,7,10,3,5,2,5,2.0,6,1,6,7,3,2,3,0,1,2,1,628.2
7369,2,5,5,6,6,4,0,3,1,1,2.0,10,0,6,0,4,1,3,3,10,2,1,635.8
7370,3,2,4,5,8,6,9,4,2,8,5.0,5,10,8,8,5,2,5,2,6,3,0,679.4
7371,5,1,8,5,3,4,2,5,1,10,3.0,10,10,4,0,4,2,8,4,10,4,0,725.5
7372,4,4,10,8,8,8,8,5,2,9,4.0,9,9,7,5,0,2,8,8,7,4,1,731.0
7373,2,2,1,5,5,4,2,2,1,6,3.0,3,0,7,5,4,2,5,1,5,2,1,634.6
7374,2,4,5,10,10,10,8,5,1,5,7.0,3,10,8,0,1,2,10,2,8,3,0,735.1
7375,3,2,3,5,4,10,3,4,2,7,6.0,6,7,7,0,2,2,6,5,7,3,1,689.6
7376,3,3,2,8,8,6,6,3,1,8,6.0,4,6,9,10,3,1,5,4,8,4,1,670.9
7377,5,3,10,6,5,8,2,5,1,3,0.0,4,1,7,0,4,2,10,5,5,4,0,692.6
7378,1,4,5,4,3,10,0,4,2,7,2.0,4,0,9,3,5,2,5,3,5,2,0,633.5
7379,3,2,3,10,3,3,1,3,2,4,0.0,1,1,6,6,3,2,4,0,4,4,1,611.9
7380,5,2,1,7,5,10,10,5,1,2,0.0,6,2,8,0,3,2,10,1,8,3,0,705.1
7381,3,3,3,5,3,4,3,0,1,6,7.0,4,0,6,10,3,2,2,6,2,3,0,627.8
7382,1,2,4,2,1,7,0,0,2,2,2.0,4,5,5,0,6,2,3,0,7,4,0,603.8
7383,1,1,10,5,10,10,10,5,2,7,5.0,6,10,7,0,2,2,10,10,6,4,0,740.6
7384,1,2,1,0,0,8,1,0,1,10,1.0,8,0,7,10,10,1,1,2,5,2,0,584.6
7385,3,1,7,10,0,10,2,5,2,4,6.0,5,1,7,0,3,2,10,0,3,1,0,675.8
7386,5,3,7,7,8,8,6,5,2,7,2.0,3,10,7,10,2,2,10,6,4,2,0,694.1
7387,2,3,5,10,10,10,10,4,2,4,3.0,9,1,5,10,1,1,10,2,5,3,0,664.3
7388,2,5,5,2,5,3,2,4,2,5,4.0,10,2,7,5,1,2,5,3,4,3,1,637.7
7389,1,3,2,2,8,8,3,5,1,3,2.0,4,10,8,8,2,2,3,3,10,4,0,669.0
7390,3,5,3,7,3,4,3,2,1,5,6.0,3,3,8,7,5,2,6,2,7,2,1,645.0
7391,2,3,4,3,2,7,4,0,1,5,1.0,5,0,7,0,5,2,10,1,6,3,1,645.2
7392,3,1,3,4,10,7,4,5,1,10,4.0,2,10,5,10,2,2,10,8,10,4,0,713.9
7393,4,3,5,10,5,3,2,0,1,9,1.0,5,0,5,5,1,2,0,0,7,3,0,644.8
7394,1,4,3,5,8,5,9,4,1,9,1.0,8,3,6,0,10,2,10,2,10,3,1,684.7
7395,1,2,4,5,3,4,4,1,1,9,3.0,5,1,7,10,7,2,5,5,3,3,0,633.3
7396,5,1,8,8,10,8,4,5,1,7,10.0,4,2,8,0,0,2,8,10,10,4,1,759.1
7397,2,4,10,10,3,3,3,5,1,2,3.0,3,3,5,0,3,2,4,4,2,3,1,661.4
7398,2,3,4,4,4,10,1,2,2,5,1.0,5,10,7,10,3,2,7,3,10,3,0,648.6
7399,5,0,5,5,4,5,5,5,1,10,6.0,10,5,7,0,0,2,5,7,10,3,0,741.4
7400,4,2,10,5,5,8,1,0,1,8,4.0,2,2,6,1,1,2,3,5,7,2,1,678.4
7401,4,3,3,3,5,5,3,3,1,7,1.0,2,3,7,5,7,1,5,2,3,1,1,622.5
7402,3,5,2,1,5,2,0,1,2,7,2.0,3,0,6,1,5,1,3,3,9,3,1,588.5
7403,3,4,2,2,0,8,2,3,1,4,3.0,5,0,7,10,0,2,6,4,5,1,1,635.0
7404,3,2,0,2,5,3,2,1,1,0,2.0,3,0,6,0,5,1,7,0,5,2,1,603.8
7405,3,5,1,4,10,7,3,5,2,4,0.0,3,7,7,0,4,1,10,1,10,4,0,646.5
7406,0,5,0,10,0,10,7,5,1,10,1.0,1,1,6,0,1,2,3,4,7,2,0,662.9
7407,1,3,2,9,5,1,3,1,1,4,0.0,6,0,7,0,10,1,1,0,2,1,1,594.4
7408,1,4,2,5,2,6,6,1,1,3,2.0,2,5,7,10,7,1,5,4,3,2,0,598.7
7409,4,2,7,10,7,10,5,0,2,7,6.0,5,10,7,3,3,2,6,7,1,2,1,692.8
7410,4,3,10,7,4,7,5,2,1,7,1.0,8,1,7,1,8,2,10,1,10,3,1,691.7
7411,5,2,8,6,3,8,2,5,1,3,2.0,6,3,8,0,3,2,6,3,7,2,0,696.6
7412,2,3,2,6,4,10,3,1,1,10,6.0,2,0,8,0,1,2,6,3,10,3,0,680.5
7413,5,5,2,3,7,5,0,3,2,6,1.0,10,0,6,10,7,2,7,1,7,4,0,622.2
7414,2,5,6,6,4,10,6,0,2,8,4.0,5,9,6,0,5,2,3,1,7,4,1,655.2
7415,2,3,6,6,4,8,6,1,1,9,3.0,4,10,7,0,7,2,5,1,7,3,1,680.7
7416,2,4,10,10,8,10,5,2,1,7,6.0,5,3,5,0,4,2,2,4,3,1,1,689.0
7417,5,1,3,10,4,3,3,1,1,6,3.0,6,3,8,10,1,2,3,3,10,3,1,672.8
7418,1,4,4,4,3,2,3,5,2,0,2.0,2,1,8,0,1,1,1,1,10,2,0,604.0
7419,4,1,9,7,10,7,5,5,1,7,3.0,10,7,7,0,2,2,4,6,10,2,0,744.8
7420,5,2,3,5,6,6,5,5,1,7,3.0,6,3,7,5,2,1,5,4,10,2,0,681.1
7421,5,2,3,5,5,10,4,2,2,7,1.0,10,5,7,3,1,1,5,6,6,3,1,666.6
7422,4,3,2,2,3,4,2,0,1,7,2.0,5,5,8,0,0,2,3,6,10,3,0,667.5
7423,2,4,6,10,7,10,2,3,1,6,4.0,3,7,7,8,1,2,3,2,10,2,1,682.2
7424,2,4,5,10,6,10,8,0,1,3,4.0,7,4,9,0,3,1,7,10,6,1,0,686.8
7425,3,5,5,5,4,8,3,2,1,2,0.0,7,2,8,0,8,2,3,1,3,2,1,637.3
7426,4,3,2,0,2,2,2,1,1,1,6.0,7,0,8,7,8,2,3,0,0,3,0,601.6
7427,4,3,4,5,8,5,1,2,2,2,0.0,5,0,9,5,10,2,2,1,10,4,1,620.1
7428,3,3,7,2,5,10,2,5,2,4,1.0,10,0,7,10,3,2,3,1,4,3,1,637.7
7429,4,3,10,5,4,8,4,3,2,5,1.0,10,1,7,0,3,2,10,1,10,3,0,685.3
7430,4,3,10,5,9,6,8,5,1,2,0.0,7,1,8,10,3,2,10,6,3,3,1,690.0
7431,3,3,10,5,2,10,1,0,1,8,5.0,10,1,8,0,2,2,2,1,7,4,1,680.4
7432,2,3,3,1,4,2,0,4,1,2,0.0,2,0,8,10,2,2,6,0,10,2,1,617.6
7433,5,3,10,4,10,10,10,5,1,9,4.0,10,10,7,0,7,2,10,10,9,3,1,768.6
7434,2,5,6,6,4,7,4,5,1,7,7.0,2,1,8,0,5,1,4,7,9,2,1,666.9
7435,4,2,10,10,10,10,3,5,1,7,3.0,6,10,8,0,2,2,10,3,10,4,0,754.4
7436,5,4,7,7,6,3,5,5,1,6,1.0,4,2,7,5,6,2,10,0,2,2,1,667.1
7437,5,0,10,10,4,4,5,2,1,6,3.0,8,4,8,0,0,2,6,3,7,3,1,720.8
7438,3,2,1,8,8,8,4,3,1,5,3.0,2,10,7,7,4,2,3,2,3,3,1,666.7
7439,5,1,5,8,8,4,2,5,2,8,1.0,9,5,8,0,1,2,4,3,10,4,1,704.0
7440,2,2,8,8,5,4,3,5,2,8,6.0,8,5,7,0,2,2,5,8,10,4,1,705.3
7441,2,5,3,7,10,10,5,3,1,7,6.0,5,2,8,0,5,2,10,6,2,3,0,693.0
7442,4,5,6,10,7,10,5,2,1,6,5.0,10,8,7,4,4,1,4,3,5,1,1,683.6
7443,3,4,8,7,9,10,9,5,2,9,7.0,8,10,7,0,4,1,10,6,7,3,0,718.9
7444,3,1,10,10,10,10,5,5,2,9,4.0,5,0,8,8,0,1,8,5,5,4,0,691.3
7445,5,5,0,3,10,5,1,0,1,10,4.0,4,1,8,2,2,2,2,2,7,2,1,653.7
7446,2,3,4,7,3,3,2,2,1,7,2.0,5,2,8,10,2,1,10,1,8,2,0,635.2
7447,3,2,10,6,3,10,6,1,2,3,9.0,3,3,7,0,3,2,10,7,2,1,1,682.2
7448,2,1,10,10,10,10,10,5,2,9,6.0,7,4,7,0,1,2,10,7,8,3,1,749.3
7449,3,5,3,6,7,10,5,5,2,7,2.0,4,5,6,2,2,2,5,1,3,4,1,658.4
7450,5,5,8,10,10,10,10,5,1,8,10.0,2,10,10,10,10,2,0,10,10,2,1,730.2
7451,2,3,6,4,10,10,4,1,1,9,3.0,8,10,7,7,4,1,10,3,7,4,1,683.2
7452,2,5,6,6,10,10,4,5,2,8,2.0,7,1,6,0,1,1,3,0,3,2,1,647.1
7453,3,3,5,0,3,10,2,1,1,8,0.0,4,1,7,9,2,2,5,2,1,1,0,629.7
7454,3,2,7,6,7,10,6,4,2,8,1.0,7,10,8,5,2,2,3,1,2,3,1,681.5
7455,4,3,10,10,6,10,4,5,1,8,3.0,8,5,8,0,1,2,10,4,4,2,1,736.1
7456,4,2,3,3,0,4,2,0,1,6,0.0,1,1,6,0,1,2,10,1,2,2,0,634.0
7457,5,4,5,10,4,10,3,1,1,5,2.0,10,5,7,2,2,2,5,3,7,3,1,693.8
7458,3,2,5,3,3,4,4,5,2,5,3.0,5,10,5,2,5,2,2,10,5,2,0,663.5
7459,1,3,7,7,5,10,2,1,1,3,4.0,2,0,7,0,4,1,10,1,3,3,1,639.5
7460,5,4,7,2,2,3,0,2,1,6,2.0,8,0,8,0,3,2,10,3,6,1,1,666.4
7461,5,4,7,7,8,10,10,3,1,8,3.0,10,7,8,4,3,2,8,5,3,2,1,726.3
7462,2,3,1,4,6,10,5,3,2,9,7.0,3,10,7,0,0,2,8,8,4,3,0,692.4
7463,3,3,8,8,8,10,5,1,1,7,2.0,8,4,6,0,2,2,5,5,7,2,1,705.1
7464,3,3,2,1,0,2,2,1,2,7,4.0,7,0,6,10,3,2,4,2,10,4,0,608.0
7465,2,4,5,7,2,2,3,2,1,7,0.0,1,1,9,10,7,1,4,2,8,2,1,604.0
7466,2,2,10,10,10,3,5,1,2,6,2.0,6,5,9,0,0,2,8,4,7,4,1,695.1
7467,4,4,10,5,10,6,3,5,2,8,1.0,9,10,8,0,1,2,7,2,10,2,1,714.2
7468,3,3,3,5,10,10,6,2,1,5,3.0,7,10,7,0,0,2,6,3,10,2,1,715.3
7469,4,4,10,3,2,4,3,0,1,7,4.0,5,5,7,8,2,2,6,6,4,2,0,658.8
7470,3,3,8,4,4,7,2,3,1,1,2.0,7,1,7,0,7,2,2,0,5,2,1,647.3
7471,0,3,2,4,6,6,6,1,2,4,3.0,3,5,5,10,3,1,5,4,2,3,0,593.4
7472,4,4,5,4,10,10,7,5,2,7,7.0,4,3,7,0,2,2,10,1,9,4,1,702.8
7473,2,4,5,10,7,8,6,5,2,6,1.0,8,0,6,4,6,1,2,0,1,3,1,625.2
7474,3,1,10,10,1,6,4,3,1,8,6.0,9,5,7,1,3,2,10,9,8,2,1,732.7
7475,3,5,10,10,10,10,4,5,1,7,1.0,1,2,6,0,5,1,5,5,3,3,1,673.1
7476,4,3,3,4,4,3,2,5,2,1,0.0,5,0,6,4,7,2,6,1,7,3,1,619.5
7477,2,1,3,5,10,10,3,5,2,2,2.0,5,4,7,10,1,1,3,3,10,2,0,645.2
7478,3,4,10,10,10,10,2,5,2,8,2.0,3,5,8,0,1,2,5,0,1,3,1,684.1
7479,5,2,3,2,10,2,0,5,1,4,2.0,4,0,7,1,1,2,1,0,10,4,1,663.7
7480,2,2,1,8,4,5,1,0,1,3,0.0,2,0,6,3,5,2,5,0,3,2,1,613.8
7481,2,2,6,5,3,5,3,1,1,7,6.0,3,2,9,0,1,2,3,4,5,4,1,669.0
7482,4,3,10,2,5,10,10,5,1,6,3.0,5,1,5,0,5,2,6,2,10,3,1,702.6
7483,2,1,5,1,3,4,4,2,2,3,2.0,3,1,8,0,4,1,2,5,10,3,0,619.5
7484,3,4,2,8,9,10,4,2,1,7,4.0,8,7,9,6,1,2,3,5,5,1,1,693.8
7485,4,4,6,10,10,10,2,4,2,8,4.0,10,0,8,0,1,2,10,1,5,3,1,702.5
7486,4,3,8,10,10,6,8,4,2,8,3.0,5,5,6,0,1,2,9,8,6,3,1,718.1
7487,5,2,2,4,10,10,3,1,1,10,2.0,10,10,8,10,3,2,10,7,10,4,1,719.5
7488,3,4,8,6,10,5,5,5,1,8,1.0,5,5,7,0,1,2,6,3,2,3,1,696.2
7489,4,1,10,10,7,10,8,5,2,5,4.0,6,2,6,0,0,2,7,2,10,3,1,721.7
7490,5,2,10,10,7,10,7,5,1,5,1.0,10,3,9,10,1,2,10,5,10,3,1,738.4
7491,2,4,4,9,6,5,2,0,1,5,1.0,2,1,7,2,3,2,2,2,4,2,0,632.7
7492,4,2,2,5,10,3,10,5,2,6,6.0,1,6,5,0,1,1,5,3,10,3,1,672.9
7494,1,4,1,2,4,10,2,1,2,3,2.0,1,5,5,0,7,2,6,4,1,3,1,604.9
7495,5,2,5,7,5,6,2,2,1,8,3.0,7,3,8,0,2,2,5,5,8,2,1,700.2
7496,3,5,10,6,0,2,3,0,2,5,1.0,4,1,8,5,1,2,4,0,3,2,1,609.5
7497,5,4,4,8,10,10,5,1,2,5,3.0,2,5,6,0,1,2,5,6,3,2,1,673.3
7498,3,3,10,10,8,10,8,2,1,5,6.0,7,3,7,4,1,2,8,8,2,3,1,718.7
7499,5,1,10,3,8,10,2,5,1,9,1.0,10,2,8,0,0,2,1,2,7,2,1,719.5
7500,2,1,10,10,4,10,5,4,2,5,3.0,8,0,8,0,5,2,5,10,7,3,0,700.4
7501,1,2,10,8,8,6,10,2,2,9,4.0,8,8,8,2,3,2,10,4,8,1,1,714.0
7502,2,2,3,3,4,4,3,3,1,4,1.0,7,1,7,4,1,1,3,1,5,3,0,626.9
7503,3,2,3,4,2,2,1,4,1,4,3.0,1,5,7,0,2,1,10,2,3,4,1,639.3
7504,3,5,0,4,6,4,1,0,1,3,1.0,7,0,3,1,4,1,0,3,1,1,1,587.0
7505,0,3,0,3,0,5,2,1,1,10,2.0,5,3,5,0,4,1,4,2,3,1,1,607.4
7506,2,4,3,3,3,10,8,1,1,8,6.0,4,2,6,7,10,1,8,2,2,1,1,624.4
7507,2,5,0,3,8,4,5,2,1,2,3.0,10,8,6,3,5,1,3,7,3,1,1,635.8
7508,2,4,2,6,10,4,1,5,1,6,3.0,2,0,8,0,3,2,5,0,10,2,0,665.2
7509,5,2,8,6,7,6,9,1,2,8,4.0,7,3,9,0,2,2,10,2,6,3,0,702.1
7510,5,5,5,2,6,5,5,1,1,7,4.0,8,1,8,0,4,1,10,2,10,3,1,668.1
7511,5,3,6,6,10,10,3,1,1,8,4.0,7,2,6,3,1,2,7,1,4,2,1,693.0
7512,1,1,4,5,4,10,4,3,1,6,3.0,8,5,7,8,5,1,1,2,7,1,0,647.5
7513,0,3,2,4,3,5,0,0,2,1,0.0,4,0,7,0,5,1,5,0,6,4,1,573.6
7514,5,4,10,7,2,8,1,2,1,5,1.0,7,2,6,4,5,2,10,2,5,2,0,670.9
7515,3,5,7,8,4,6,4,3,1,1,3.0,6,3,6,5,2,2,8,2,8,2,1,667.3
7516,5,2,3,9,5,10,4,0,1,6,3.0,10,2,7,0,4,2,10,1,10,2,0,704.0
7517,5,2,10,2,6,7,5,5,1,7,5.0,10,2,7,10,4,2,10,8,10,3,0,719.3
7518,3,3,10,4,10,10,3,5,1,2,3.0,7,2,8,0,3,2,3,5,10,3,1,707.0
7519,5,2,2,4,5,10,5,3,1,6,4.0,10,5,7,3,2,2,10,8,7,2,1,717.6
7520,4,3,8,7,10,10,7,2,1,4,3.0,10,3,6,0,3,1,10,3,3,3,0,695.3
7521,1,2,0,5,5,6,5,0,1,9,4.0,7,4,7,3,1,2,7,1,10,2,0,672.8
7522,3,3,2,6,2,10,5,0,2,7,4.0,4,5,6,8,1,2,4,3,6,2,1,639.7
7523,4,1,9,5,5,4,5,2,1,7,5.0,10,2,7,0,1,2,6,4,9,4,1,712.5
7524,2,1,0,4,5,2,6,1,2,3,2.0,5,2,10,0,1,2,3,2,10,3,0,644.1
