,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE,ACHIEVEMENT
16037,0,2,1,5,0,3,0,1,3,0.08855558422324139,1,1,7,4,2,1,2,1,2,1,0,580.402177972718,0
16038,4,3,4,2,0,1,0,2,3,0.20661791424803133,3,1,7,4,0,1,1,2,6,3,1,585.3037129814644,0
16039,2,3,1,6,9,10,4,1,2,1.1693414008851775,8,1,7,1,4,2,2,1,7,2,1,667.344742611018,0
16040,0,2,2,5,0,7,0,2,3,1.3117921341334045,5,0,8,6,3,1,2,0,5,2,0,586.6022651707731,0
16041,2,2,0,4,2,3,3,1,3,3.205242023071198,4,0,7,6,2,1,2,0,3,2,1,597.3144155634458,0
16042,2,5,2,3,1,2,0,2,1,1.0,5,1,6,4,8,1,1,1,2,2,0,553.3839176652737,0
16043,1,5,0,2,2,0,0,1,5,1.314032264017016,1,0,6,0,5,1,1,0,4,3,1,577.5901935102911,0
16044,0,2,3,3,1,4,0,1,4,2.9652404196290405,1,0,3,5,9,2,5,0,0,2,0,569.0330216013524,0
16045,3,2,8,3,4,2,2,1,4,0.6462613141405571,8,0,7,2,1,1,1,1,1,2,1,627.2414954743438,0
16046,2,3,2,3,1,4,1,1,2,0.026902251929653564,5,0,6,3,3,2,1,0,2,1,0,606.105380450386,0
16047,3,1,2,4,2,1,5,1,7,1.839775540609064,4,2,9,0,2,2,4,4,10,4,0,668.9917082027918,0
16048,2,1,6,2,2,5,4,1,5,1.2542245798974934,4,0,5,0,1,1,1,0,2,2,0,627.3711978780923,0
16049,1,3,2,1,6,6,5,2,1,0.0,2,0,6,1,8,1,4,0,1,3,0,586.0434392005357,0
16050,3,2,5,8,8,10,1,1,8,2.3426534881209156,4,5,7,0,2,2,1,4,8,3,1,685.4804276749461,0
16051,4,3,0,3,6,2,4,1,3,0.0,8,0,7,8,3,1,3,1,5,3,1,625.7902859687136,0
16052,2,3,0,7,2,2,0,1,3,1.7485169763867023,3,4,5,4,2,1,5,6,6,2,0,614.3143537795166,0
16053,1,2,4,7,4,9,1,1,2,3.8672853461807226,4,1,8,0,0,1,2,0,6,2,0,642.0265429307639,0
16054,2,2,2,2,2,1,0,1,7,0.8564576379606071,3,2,7,0,5,2,8,1,9,2,0,620.1746491015851,0
16055,3,2,10,3,1,3,0,2,2,0.06018020807315827,7,0,7,0,0,2,2,0,6,4,1,623.8518558335414,0
16056,1,1,0,5,2,2,1,1,2,1.7328989183413417,1,0,8,0,0,1,3,0,5,2,1,593.2527685938437,0
16057,0,3,0,2,1,1,1,1,1,0.0,1,0,9,0,2,1,0,0,0,2,0,567.4606240417103,0
16058,0,5,0,0,0,0,0,2,0,0.0,1,0,1,10,10,1,0,0,0,2,0,480.0,0
16059,3,2,8,7,6,3,2,1,5,1.0,9,0,7,0,1,2,6,1,3,3,0,672.3771520045093,0
16060,0,3,4,6,5,3,0,1,1,1.0,1,5,8,0,0,2,2,1,4,2,0,634.6,0
16061,0,5,0,4,5,10,4,1,6,0.0,3,0,5,6,0,1,0,0,1,2,0,598.1481580599977,0
16062,2,0,9,7,10,4,5,1,7,8.073306334359202,7,0,7,0,1,2,10,10,10,2,0,739.3623103842053,0
16063,2,4,0,6,1,2,0,1,3,0.0,9,0,7,0,2,1,0,0,9,2,0,606.9936321703259,0
16064,0,5,0,3,7,10,5,2,4,0.0,3,0,5,7,0,2,0,0,1,3,1,597.5525705810393,0
16065,2,4,2,1,0,4,0,1,1,2.0213687125994695,3,0,4,0,4,1,1,0,2,2,0,571.1854748503979,0
16066,1,4,0,1,0,8,0,2,0,0.37429676713979265,6,0,4,2,1,1,1,0,1,1,0,561.0391174355784,0
16067,3,0,9,2,0,0,0,1,1,0.05254797258618671,3,0,7,0,0,2,2,4,10,3,1,646.431687635638,0
16068,2,3,4,8,4,10,1,1,3,2.755852709577626,7,0,7,0,3,2,5,0,2,2,0,646.6882945808447,0
16069,2,4,1,3,1,3,0,1,1,0.8308771913417055,5,0,7,1,2,2,2,1,1,3,1,602.2941052592201,0
16070,3,2,2,3,3,10,3,1,8,0.8646088359550367,5,1,7,0,0,2,4,1,5,3,1,668.4719744602246,0
16071,3,1,5,2,2,3,1,1,1,2.231480635476209,2,0,7,0,0,1,2,1,6,2,1,618.9064829196905,0
16072,3,5,3,0,3,9,0,2,0,1.226219638153146,4,0,5,10,9,1,0,0,6,2,0,555.3863722220292,0
16073,2,5,1,0,6,3,1,1,0,0.0,1,0,5,7,7,1,2,3,0,3,0,552.4408979256607,0
16074,5,3,10,5,3,8,3,1,6,1.0,9,2,6,0,0,2,1,1,10,4,0,693.7057188639085,0
16075,3,2,8,10,6,4,5,1,5,1.600609542546236,6,1,6,0,3,1,5,1,3,3,0,668.2185980521436,0
16076,2,4,0,3,5,1,0,2,4,0.05912464366193515,1,3,7,4,4,2,5,0,2,2,0,583.187151282817,0
16077,1,3,2,3,0,2,0,1,0,0.0,2,1,7,1,1,1,1,0,0,1,0,568.8194833488643,0
16078,2,2,5,5,5,4,5,1,7,1.0,7,10,7,0,2,2,10,1,5,4,0,695.0351319502464,0
16079,2,3,2,2,1,3,1,1,3,1.0,1,1,7,1,0,1,2,1,1,1,0,586.7691259053153,0
16080,1,3,0,2,1,9,1,1,0,0.0,3,1,6,2,7,1,0,0,1,1,0,563.077725702934,0
16081,1,5,6,3,10,3,5,1,5,0.3185748904856103,6,4,6,7,5,2,3,3,10,2,0,654.409719824777,0
16082,3,1,3,3,4,6,4,1,6,1.395046077309459,8,0,5,7,2,1,7,0,10,4,0,661.571578331426,0
16083,1,2,3,6,3,9,5,1,10,1.0,5,1,7,0,9,2,5,1,4,3,1,654.9319657374019,0
16084,2,4,1,4,1,3,0,1,1,1.8664386675276454,7,0,7,0,4,1,2,1,7,1,0,600.3273962639115,0
16085,1,0,5,6,7,7,0,1,2,0.0,5,0,6,0,0,1,0,7,10,1,0,648.366018380529,0
16086,5,3,10,2,6,4,2,1,5,1.7427167121532823,9,0,6,6,3,2,9,1,6,3,1,665.0733005661691,0
16087,2,3,2,2,2,3,1,1,1,0.0,6,0,6,4,3,2,2,0,10,2,0,612.6204470149786,0
16088,2,4,0,1,0,3,2,2,2,1.0,2,1,6,10,1,1,4,2,3,3,0,559.109234487598,0
16089,3,5,3,1,3,5,0,1,1,0.10910963176574973,5,1,6,9,6,2,10,2,6,1,0,610.687184730701,0
16090,3,1,4,4,3,6,4,1,6,2.397953408833137,7,8,7,0,1,2,10,3,6,3,0,695.6719442616086,0
16091,3,0,3,5,4,7,3,1,5,0.7044274063326461,5,0,7,0,3,2,4,2,2,3,1,659.692274714688,0
16092,2,1,2,4,2,2,1,1,2,3.9256748308807117,6,0,8,0,0,2,5,0,7,4,1,651.1824356426533,0
16093,3,2,2,7,8,4,3,1,2,1.0,6,1,6,0,5,1,5,3,10,3,1,652.9830653353123,0
16094,1,1,1,2,0,1,0,1,1,0.9013756495884443,2,1,8,2,0,1,0,1,9,2,0,600.787386265782,0
16095,3,1,0,5,3,1,0,1,8,3.1221088409586724,5,0,7,1,0,2,0,2,10,3,0,648.7221088409586,0
16096,0,4,0,3,0,1,0,2,0,0.3171957167653986,1,0,4,6,0,1,1,0,1,2,0,540.912354431795,0
16097,3,4,5,0,1,4,4,1,5,0.13109937445942899,3,0,7,10,1,1,3,4,0,2,0,597.373780125108,0
16098,3,1,0,1,0,1,0,1,2,0.3756722518817265,1,0,8,0,0,1,1,0,10,2,0,600.4751344503763,0
16099,1,4,0,4,2,2,0,1,0,0.7031307254397192,1,0,8,10,1,1,7,2,2,3,0,557.209355533505,0
16100,4,3,3,8,7,2,1,1,6,1.0,8,0,6,7,6,2,3,0,10,2,0,649.2791640354253,0
16101,0,1,0,5,0,0,0,1,0,0.0,1,0,2,0,0,1,0,1,0,3,0,576.6701331404804,0
16102,3,3,8,4,3,3,0,1,1,0.3697912516708558,5,0,8,0,2,1,1,1,8,3,1,636.5671878734962,0
16103,3,2,2,1,5,3,5,2,5,0.0,6,9,7,6,8,2,3,0,5,3,0,628.5658990832992,0
16104,2,2,0,5,3,8,1,2,0,1.1268778546969176,5,0,6,5,6,1,3,0,4,2,0,586.2772126124016,0
16105,0,5,0,0,0,0,0,2,0,0.0,1,0,1,10,10,1,0,0,0,2,0,480.0,0
16106,3,3,0,1,0,2,0,1,2,0.0,1,0,6,0,0,2,2,0,10,3,0,601.2227495824771,0
16107,1,5,1,5,1,6,1,2,1,0.5964854749854216,3,1,5,6,8,1,2,1,1,2,0,553.3631630725131,0
16108,1,4,2,7,5,4,1,2,2,0.5456868884954734,2,0,8,0,10,1,2,0,1,2,1,574.299744422655,0
16109,2,3,0,3,1,6,1,2,6,4.666741641746396,7,1,6,0,2,2,3,0,3,2,0,623.3777227960527,0
16110,4,3,4,3,0,9,0,1,5,0.01466705704626381,4,0,6,0,1,2,1,0,1,2,0,629.7220005855694,0
16111,2,3,6,10,9,8,3,1,5,4.761185123103453,8,1,7,3,4,1,5,3,5,1,1,683.3522370246206,0
16112,0,4,0,1,7,3,0,2,1,4.1577780742864014,1,0,5,4,6,1,1,1,0,3,1,542.7053331554282,0
16113,3,1,1,1,0,3,1,1,1,0.3574240310528104,2,0,8,10,2,2,0,1,5,2,0,591.8208943409996,0
16114,2,3,3,6,10,10,3,1,6,6.20327836038567,7,2,7,0,1,1,4,10,10,2,0,701.4427542230534,0
16115,0,5,0,0,0,0,0,2,0,0.0,1,0,1,10,10,1,0,0,0,2,0,480.0,0
16116,1,3,3,6,3,7,5,1,5,2.372909005060785,5,3,7,4,1,2,2,3,4,1,1,655.491527267004,0
16117,0,5,0,0,0,0,0,2,0,0.0,4,0,8,0,10,1,0,0,0,3,0,520.9274470040586,0
16118,4,3,4,2,3,6,2,2,6,2.8471673613725743,4,0,8,9,2,2,2,1,6,3,0,623.161133055451,0
16119,1,4,2,4,0,2,0,1,0,0.17152696809706014,4,0,5,10,0,1,1,0,2,2,0,571.7943398324534,0
16120,1,4,2,2,1,1,1,1,1,3.2550651532783457,2,0,7,0,3,1,4,0,9,1,0,595.7793505675206,0
16121,3,4,3,1,2,4,1,1,1,0.0,4,1,7,9,5,2,9,3,7,1,0,610.9494878137525,0
16122,2,2,0,4,2,3,1,2,2,1.7020162880596106,1,4,6,3,0,2,4,1,2,3,1,603.459596742388,0
16123,4,0,10,4,4,10,3,1,9,0.4733762027310404,7,1,8,2,0,1,1,2,10,2,0,691.5296076974787,0
16124,2,3,5,6,0,8,4,1,7,3.4921393175959965,3,0,8,0,3,2,3,0,4,3,1,653.0816815800434,0
16125,3,3,8,4,5,6,5,1,6,1.4300864251234775,10,0,8,0,3,1,4,4,10,1,1,685.5,0
16126,2,3,2,2,2,3,2,1,4,0.7887306476367004,7,0,6,0,7,1,2,0,3,2,1,593.5704210504912,0
16127,2,2,7,4,3,3,1,1,8,2.4505857615695468,7,1,8,0,1,2,1,1,3,3,1,650.5921297683092,0
16128,1,5,3,2,2,3,2,2,1,0.759372851592532,10,0,6,0,2,2,2,1,0,1,0,599.819063860658,0
16129,0,4,0,2,0,4,1,2,2,2.0,2,1,6,0,0,1,1,2,10,2,0,574.4509963737937,0
16130,1,3,1,6,3,2,0,1,6,1.4787658675146655,3,3,6,2,6,1,4,1,5,1,1,606.4115789842074,0
16131,1,3,1,2,3,4,0,1,2,2.644786837634116,2,0,6,0,1,2,0,0,4,2,0,606.898068811989,0
16132,2,5,3,6,7,10,3,1,1,2.845689542309833,6,1,4,7,8,2,9,0,3,3,1,626.2723448366153,0
16133,0,4,2,0,3,7,0,1,4,1.1032857101598776,3,0,6,0,5,1,0,0,8,1,1,571.8549285652399,0
16134,1,5,0,0,2,5,1,1,1,2.786159189834508,2,0,5,10,4,1,2,0,4,2,0,559.1073356489284,0
16135,4,2,5,2,2,4,1,1,5,3.909320060066615,6,2,8,0,0,2,0,2,10,2,0,664.5312338468301,0
16136,4,2,6,2,1,3,3,1,6,3.6546930814313483,7,2,7,1,1,2,0,2,8,3,1,665.6812276742745,0
16137,3,2,2,8,10,6,5,1,2,1.3800745089372053,3,0,6,0,6,1,4,2,10,2,1,652.7881937232366,0
16138,3,1,8,4,1,8,4,1,8,1.0,8,1,7,0,0,1,7,8,3,2,0,674.6042688101406,0
16139,3,2,10,7,4,9,0,1,7,1.0,7,2,8,2,6,1,2,1,2,2,0,638.5436754675038,0
16140,3,1,2,2,0,5,1,2,3,2.194558323185301,2,0,7,4,2,1,0,0,5,1,0,582.93850170117,0
16141,3,4,2,8,5,10,4,1,8,0.8336683922568578,5,0,5,2,8,1,4,1,9,3,0,647.9505025883853,0
16142,0,4,1,6,4,1,1,1,3,0.3826482425870258,1,0,7,6,1,2,6,0,10,3,0,601.9469407029652,0
16143,2,4,1,0,4,4,1,1,3,3.569254173745354,9,0,4,7,3,1,1,1,4,2,0,604.8953830550836,0
16144,2,3,5,2,3,8,3,1,5,2.6803841384437668,4,5,6,5,2,2,3,1,2,3,1,648.8288751550058,0
16145,2,2,9,3,3,4,1,1,8,1.9296058774219893,7,1,8,0,2,1,1,1,3,2,1,652.8,0
16146,2,2,1,2,0,1,0,1,1,0.5322602133390402,2,2,8,1,1,1,1,1,8,2,0,600.7870959146644,0
16147,2,2,3,3,1,5,0,1,4,0.41906794673720227,4,10,7,0,0,2,2,1,7,3,0,651.1904660266314,0
16148,3,4,1,1,10,3,4,1,3,0.17925267830988423,9,0,6,0,9,1,5,0,10,3,0,644.1297099556056,0
16149,4,2,3,2,1,2,1,1,6,4.435271571817259,5,0,6,0,0,2,6,1,4,3,0,643.0199808360446,0
16150,3,1,10,5,2,5,2,1,8,3.6000947931958436,2,0,7,0,2,2,3,1,8,2,1,661.4604834452988,0
16151,3,1,4,3,4,10,3,1,3,5.046549522674843,6,5,7,0,0,1,10,5,9,1,1,693.300081473751,0
16152,4,1,4,6,10,4,5,2,6,4.176825984404339,6,0,7,0,4,2,2,2,9,3,1,673.769522046787,0
16153,3,2,9,2,3,3,2,1,4,1.0449620810322366,7,0,7,1,1,1,1,1,1,2,1,627.0820151675871,0
16154,1,4,1,3,3,5,0,1,6,0.12322265417216605,5,0,7,0,2,1,1,0,10,1,0,619.7,0
16155,2,4,0,0,0,5,0,1,0,0.0,5,0,7,0,2,1,2,2,3,3,0,597.6172405312648,0
16156,3,3,2,3,2,2,5,1,5,1.5995621908480433,3,7,7,9,4,2,8,1,2,3,1,638.5403721377792,0
16157,0,1,5,5,10,2,5,2,8,3.261659481851868,3,8,8,10,0,2,9,4,10,3,0,674.717035020713,0
16158,1,2,2,2,0,5,3,2,4,0.5905565784406202,1,1,6,6,3,1,1,0,2,2,1,580.7811131568812,0
16159,2,3,8,5,8,9,5,1,9,3.6527419348173016,7,2,5,2,3,2,5,0,3,3,1,686.4685705644079,0
16160,2,2,0,0,0,1,0,1,3,0.0,1,0,6,0,4,2,2,0,7,3,0,598.6889797377495,0
16161,3,1,5,10,10,10,4,2,7,3.1644950216572454,4,5,7,0,0,1,10,1,7,2,0,706.2493485064972,0
16162,2,4,3,5,7,5,2,1,5,4.150945149607276,4,0,8,2,3,1,3,0,5,3,1,633.439621940157,0
16163,2,4,1,4,1,2,5,1,3,1.0870389625876586,5,0,6,6,4,1,3,1,5,2,1,594.1825922074825,0
16164,0,1,0,0,0,1,0,1,2,0.1842513564957191,1,0,8,0,1,1,2,0,5,2,0,580.8264546120855,0
16165,4,1,3,10,10,10,5,1,8,5.50596126784645,3,7,7,2,0,2,3,6,10,4,1,725.8854322187312,0
16166,2,3,7,3,5,10,2,1,3,4.947001611692438,6,0,7,3,1,1,8,1,4,2,0,655.6105996776615,0
16167,1,2,5,4,4,3,2,1,7,1.2246086888224383,2,4,6,0,0,2,3,2,2,2,0,649.320313048942,0
16168,1,5,0,1,6,4,1,1,3,3.9922479554650527,2,0,7,5,10,1,2,0,7,2,1,564.9116280668025,0
16169,2,1,5,3,3,3,3,1,4,1.0,6,1,7,7,1,2,0,1,3,3,0,630.9326340266754,0
16170,0,4,2,2,2,2,2,1,0,0.4848248296662684,2,7,8,2,0,1,4,4,5,2,0,610.0909729599011,0
16171,4,3,2,0,1,1,1,1,1,0.0,3,0,8,10,5,1,1,0,1,2,0,562.4658152877892,0
16172,1,0,0,2,0,10,0,2,5,1.2062561496194837,2,2,8,1,0,1,3,0,9,2,0,610.8825024598477,0
16173,1,3,4,10,5,10,3,1,8,4.879635480537161,3,1,6,1,4,1,4,0,8,3,0,646.0015398943623,0
16174,1,4,1,5,4,4,4,1,2,0.8252265571726228,1,0,7,1,1,1,2,2,7,2,0,617.4971148528066,0
16175,3,2,3,4,8,5,3,1,8,2.0,6,4,7,0,8,2,3,1,6,3,1,672.2709355726203,0
16176,1,5,1,1,0,1,0,2,0,1.9058911047877602,1,0,6,0,4,1,1,0,3,1,0,540.8035197847335,0
16177,1,1,1,2,1,6,0,1,0,1.0,1,0,8,0,2,2,1,0,5,2,0,613.4178119808557,0
16178,3,5,4,2,3,1,3,1,2,1.3300888261898483,2,6,8,10,0,1,7,1,5,2,1,614.9763718246822,0
16179,2,1,3,5,0,5,1,2,1,0.2556449978092723,3,1,9,1,4,2,3,5,1,2,1,614.8466130013144,0
16180,3,5,1,0,10,1,4,1,8,2.39587899633041,2,1,3,8,4,1,8,0,1,2,1,602.629066208073,0
16181,2,3,5,6,2,6,4,1,5,4.463916135171269,3,2,8,0,3,2,3,1,6,3,1,652.2556712851044,0
16182,3,3,4,4,2,5,2,1,6,1.7023485217055416,6,1,7,6,3,1,4,1,3,3,0,625.1702348521706,0
16183,1,3,0,2,5,7,0,2,6,0.0,3,1,6,0,6,2,1,0,2,3,0,592.5900081939857,0
16184,2,3,9,6,10,9,5,1,9,1.8095299757684418,7,3,5,2,2,2,5,1,4,4,0,687.1333031187347,0
16185,2,3,2,0,9,6,2,1,2,1.766656135200406,3,1,8,0,8,1,3,3,10,2,0,627.1166087436022,0
16186,0,4,2,1,2,1,0,1,0,0.0,1,0,9,5,1,2,9,0,10,1,0,590.7946151583441,0
16187,0,4,1,4,5,8,1,1,4,2.728165561260094,2,1,7,10,1,2,0,0,2,1,0,606.5640827806301,0
16188,3,3,0,4,1,10,0,1,5,4.152983800828562,4,0,7,0,1,2,2,6,5,4,0,646.7776129593371,0
16189,2,4,0,0,0,2,0,2,0,1.0,3,0,4,8,0,1,2,0,0,4,1,539.0055077427327,0
16190,1,2,5,7,4,10,1,1,3,3.8692596246510527,4,0,8,0,1,1,3,0,5,2,1,642.5491095764656,0
16191,1,3,2,3,10,2,2,1,0,1.0,4,5,6,10,0,1,1,2,8,2,0,604.0,0
16192,3,1,5,3,0,1,2,1,7,0.5353581018426609,8,0,7,0,5,2,2,0,4,3,1,638.2757479861303,0
16193,3,3,2,2,0,2,0,1,5,0.8215540347722279,2,0,6,0,0,2,0,0,7,3,1,617.6461149130695,0
16194,1,4,3,3,1,10,0,1,4,3.43864106975602,2,3,9,0,4,1,1,3,3,2,0,600.3442292492975,0
16195,4,3,1,5,5,5,2,1,2,2.0,4,0,5,0,2,2,2,1,3,4,0,636.2841969347423,0
16196,3,4,6,0,1,4,3,1,5,0.20618616451842642,3,0,7,10,1,1,3,4,1,2,0,597.3587627670963,0
16197,2,2,1,1,2,7,2,2,2,0.6379607933159701,5,0,7,0,3,1,1,0,2,3,0,599.5,0
16198,1,1,0,9,0,6,0,2,5,0.5137676952914296,3,1,6,0,2,1,3,0,7,1,0,613.7632974590023,0
16199,1,4,2,3,3,5,1,1,6,0.36798451397958154,5,0,7,0,2,1,1,0,10,2,0,619.7,0
16200,0,4,0,2,0,4,1,2,4,2.0,2,1,6,0,0,1,1,2,10,2,0,578.0123180788372,0
16201,3,3,5,10,9,9,4,1,7,3.4253231805813056,7,2,7,3,4,1,9,1,3,1,1,683.0850646361163,0
16202,2,4,2,3,0,10,0,2,7,2.4509194919997492,6,1,6,0,2,1,3,0,3,1,1,596.5118103810003,0
16203,2,2,1,4,6,10,3,1,3,0.8059061662086167,7,5,5,0,0,2,7,0,7,4,1,673.0326982573486,0
16204,1,4,0,1,0,3,0,2,2,2.324158754912624,5,0,5,0,0,1,0,1,10,2,0,578.6422001559496,0
16205,3,5,2,4,0,3,0,1,0,1.557283033220473,2,0,4,0,10,1,0,0,6,2,0,556.6588377631189,0
16206,1,3,1,6,1,3,1,1,0,1.662627256268313,10,0,7,10,5,1,2,1,10,3,0,595.7735336643439,0
16207,3,3,6,8,10,10,5,1,8,2.724516851398618,7,2,6,3,4,1,8,1,3,2,1,683.8815460755244,0
16208,2,2,1,0,0,1,1,1,1,0.0,2,0,9,0,0,1,1,0,10,2,0,582.5442990569436,0
16209,2,2,1,3,4,2,1,1,5,1.9767299265773384,4,3,6,0,0,1,0,7,4,2,0,614.8527250611855,0
16210,2,3,2,3,6,10,2,1,3,2.1812929428807672,6,5,6,10,4,1,2,5,2,4,1,624.3836039942054,0
16211,3,4,4,5,10,10,3,1,8,4.603219410213372,7,1,7,3,1,2,3,8,10,2,0,701.7412877640853,0
16212,2,1,0,2,4,2,0,1,6,3.988318601733739,5,10,6,0,1,2,2,1,7,3,1,652.6383952725821,0
16213,1,3,0,2,3,6,0,1,1,1.0,6,1,8,4,5,2,5,0,9,1,1,600.0039227284374,0
16214,1,4,0,1,0,3,0,2,2,2.2273772725506173,4,0,5,0,0,1,0,1,10,2,0,578.0324768170689,0
16215,1,3,0,0,1,1,2,1,0,3.470209105526533,9,2,8,0,2,1,7,8,8,1,0,642.1404182110531,0
16216,3,4,5,4,5,1,4,1,8,1.7094203249485662,3,0,8,0,2,2,7,4,5,2,1,662.1418840649897,0
16217,4,2,5,4,4,10,3,1,6,1.5957507281889567,5,2,5,0,1,2,6,0,5,4,1,666.736147232882,0
16218,0,4,0,2,0,1,0,2,0,0.4011879140389827,1,0,4,5,0,1,1,0,1,2,0,541.0215442882507,0
16219,5,1,4,5,3,3,1,1,7,1.3669560792048006,8,1,6,0,2,1,10,2,4,1,0,667.3495658811928,0
16220,2,4,4,1,5,4,4,1,4,1.343560474775704,6,1,8,0,0,1,4,1,3,2,1,634.4318943857627,0
16221,1,4,1,2,10,10,2,2,2,0.7656884332087064,2,1,3,10,6,2,3,0,1,4,0,584.1953949631713,0
16222,3,3,1,0,0,3,2,1,4,1.0,3,2,6,0,7,1,0,1,10,2,0,592.9824571460945,0
16223,2,2,3,2,1,4,0,2,0,0.6725475469943119,4,1,7,5,3,2,5,0,3,2,0,589.2849505754234,0
16224,1,1,1,6,6,9,0,1,6,1.3392052322679238,2,2,7,0,1,2,6,2,3,3,0,659.6704834009741,0
16225,3,1,9,10,5,10,1,1,7,1.489521239966039,9,2,8,0,2,2,4,7,6,2,0,707.4111846645845,0
16226,2,1,5,4,6,4,3,1,7,1.0,1,3,6,0,1,2,2,1,2,2,0,649.5719663552344,0
16227,2,1,1,3,3,2,3,2,6,1.5422948730003696,2,1,5,0,2,2,7,0,6,3,0,627.7340660230492,0
16228,2,1,10,6,2,7,3,1,5,1.5928119916534227,7,0,7,0,1,2,6,1,5,3,0,683.4137836392289,0
16229,2,0,2,2,2,3,2,2,3,1.3198680688965485,5,2,6,5,4,2,4,2,7,3,0,620.8481451242138,0
16230,0,3,0,1,1,3,1,2,2,1.0,1,0,4,10,0,1,2,0,0,4,1,553.3618922160086,0
16231,3,1,4,4,3,1,5,1,7,2.629424065358894,2,0,7,0,1,2,1,3,10,4,0,667.845685864488,0
16232,3,4,4,0,2,5,4,1,5,0.1903248628190678,3,0,7,9,1,1,2,3,0,1,1,597.4,0
16233,2,2,2,4,1,3,0,1,1,2.842983372640475,7,1,7,0,6,1,4,2,1,2,0,608.4011122720112,0
16234,3,2,7,5,10,7,4,1,7,3.621523576514131,8,1,7,7,1,1,5,0,2,4,0,656.4031439056864,0
16235,1,3,3,6,7,2,1,2,6,0.637055728154008,1,2,7,5,1,1,3,0,8,3,0,606.3045678058165,0
16236,1,1,0,2,2,3,0,1,3,0.995480490704257,5,1,7,10,2,1,2,1,7,2,0,585.9144624297463,0
16237,2,3,10,3,7,5,0,1,2,0.8927047023952843,5,0,6,0,1,2,2,0,5,3,1,645.8909875863174,0
16238,3,4,1,3,3,3,2,2,1,0.0,8,0,7,0,4,2,2,0,0,1,0,601.8010629726249,0
16239,4,4,1,2,3,4,1,1,7,2.902375033583373,6,0,6,0,0,2,3,1,4,3,1,642.24142502015,0
16240,3,5,0,2,2,2,3,1,4,1.822465211784463,9,0,5,2,1,1,1,0,10,3,0,598.5816997946635,0
16241,2,2,6,5,0,9,4,1,8,2.923331471909626,3,0,8,0,4,2,3,0,3,3,1,653.5,0
16242,5,1,6,10,10,4,2,1,7,4.365039954408967,5,3,6,0,4,1,10,5,8,3,1,706.4190239726454,0
16243,4,3,7,4,5,10,2,2,5,2.735486540177457,5,2,5,0,1,2,7,1,6,4,1,665.2980648720237,0
16244,1,4,0,4,3,3,0,2,2,0.17047793817391754,1,0,4,0,4,1,1,0,0,3,0,544.6203750102087,0
16245,1,2,0,1,1,1,1,1,1,0.5905221469947961,1,0,7,7,1,2,1,0,0,2,1,570.0715664409844,0
16246,3,2,0,3,0,2,0,1,2,0.0,2,0,6,0,1,2,1,0,2,2,0,596.8216808082262,0
16247,4,3,4,2,3,6,2,2,6,2.821806443901087,4,0,8,9,2,2,2,1,6,3,0,623.1712774224396,0
16248,1,3,2,2,9,3,2,1,1,2.998763320240591,4,1,7,5,0,1,4,1,10,2,0,623.2969083006014,0
16249,1,4,0,0,2,2,0,1,0,0.30085310835325507,3,0,6,0,1,1,2,0,4,3,0,571.5796587566587,0
16250,1,3,4,6,9,3,1,2,8,1.0,1,4,6,4,1,1,2,1,6,2,0,608.791941765713,0
16251,4,1,2,6,2,3,1,1,7,4.1004538259751255,4,3,8,0,2,2,2,5,10,2,0,676.6922390500644,0
16252,3,3,9,3,8,10,3,2,3,2.6174737197559916,3,1,5,0,1,2,6,1,8,4,1,663.9033051885125,0
16253,3,4,2,9,0,2,2,1,0,0.0,9,0,6,0,9,1,3,1,4,2,0,602.1594870060529,0
16254,1,3,5,3,5,5,2,2,5,1.0775061141159532,4,0,6,0,1,1,3,1,10,3,0,619.7232518342348,0
16255,2,3,5,3,4,9,1,1,3,2.0,6,2,7,6,0,2,3,1,1,1,0,638.7619499237409,0
16256,1,2,3,6,3,4,1,1,3,3.0,3,2,6,4,0,2,1,3,3,1,0,627.6948720900028,0
16257,2,2,5,5,4,4,5,1,7,1.0,7,10,7,0,2,2,10,1,5,4,0,695.6347388482523,0
16258,1,3,2,1,2,5,3,2,2,0.0,2,0,5,3,6,2,5,0,2,3,0,588.3436567160638,0
16259,1,5,2,2,2,5,1,1,0,2.3431168872260746,5,0,8,0,2,1,1,0,8,3,0,599.7220129962587,0
16260,4,1,3,10,9,10,4,1,8,6.349495989344271,5,6,7,3,0,2,3,4,10,3,1,728.9274740641451,0
16261,2,4,1,1,8,2,5,1,8,2.48590546713584,3,1,3,8,7,1,8,0,1,2,0,600.2461062076285,0
16262,3,2,0,3,1,2,0,1,1,0.212098011707735,1,0,7,0,1,1,1,0,1,2,0,594.6637059648767,0
16263,4,0,1,1,1,4,3,2,3,1.8646861920335402,6,3,6,3,3,2,1,0,4,3,0,620.14059414239,0
16264,2,2,2,8,3,4,4,1,8,2.174540762020626,6,0,8,0,5,2,1,2,4,2,1,658.3306649460742,0
