,FRUITS_VEGGIES,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE,DAILY_STRESS
16501,2,5,5,7,9,2,0,1,5,2.9309540936854,5,5,7,10,0,2,4,7,10,3,0,689.5378586843169,0
16502,5,4,9,10,8,9,3,1,8,8.102979916092185,6,3,7,0,0,2,10,4,10,4,0,750.8176160671262,0
16503,2,8,10,5,6,8,0,1,5,6.6359302303663,9,8,7,5,2,2,8,7,5,1,0,726.1635930230366,0
16504,3,3,8,10,7,2,5,1,6,1.7431470867708259,8,10,6,0,1,2,10,7,6,4,1,731.5808118429583,0
16505,3,3,10,2,3,3,0,1,8,2.622736741384249,8,6,7,0,0,2,5,7,6,2,0,703.0341051120764,0
16506,3,5,6,4,8,1,2,1,4,3.0,9,5,6,0,1,2,9,4,9,4,0,711.4104716272727,0
16507,3,10,1,3,4,9,5,1,7,2.0199575533168987,6,1,7,0,6,2,10,2,9,4,0,691.3548832716215,0
16508,4,2,1,8,3,2,1,1,5,2.106225350580352,5,10,7,6,0,1,4,3,7,1,0,665.586993659635,0
16509,1,8,7,3,10,5,0,1,5,6.071313198695157,8,8,6,6,5,2,5,8,6,1,0,703.0104546970641,0
16510,5,7,5,5,5,6,3,1,5,4.163882296792751,10,2,7,0,2,2,10,8,9,4,0,735.5702467949259,0
16511,2,8,6,4,10,2,3,2,10,5.178611637099306,7,10,7,0,0,2,9,6,5,1,0,726.6323077121071,0
16512,3,7,6,10,5,3,5,1,8,2.8433261677878834,8,0,7,0,2,2,9,3,10,4,1,728.1990365442817,0
16513,1,1,6,8,2,3,2,1,7,3.0,3,0,7,0,0,2,3,1,9,3,0,676.4289983021084,0
16514,2,3,4,3,8,2,0,2,5,2.3336283958368655,4,3,6,0,2,1,1,1,5,1,0,632.4664601229142,0
16515,3,9,6,2,10,1,0,1,5,5.0,5,1,8,1,1,2,4,2,5,1,0,670.6290256633688,0
16516,5,10,10,9,10,10,5,1,2,6.389647095765961,8,2,7,0,0,2,10,4,3,1,0,747.873364693876,0
16517,1,9,6,9,10,2,5,2,8,8.0,7,3,7,0,0,2,7,3,10,3,1,727.6384748553245,0
16518,5,5,9,10,10,7,3,1,8,5.854974019561475,6,9,6,0,0,2,10,6,10,2,0,770.9794246567283,0
16519,3,3,7,7,8,0,3,1,7,1.3523203696829582,4,5,7,0,1,2,3,2,9,3,0,698.84803142083,0
16520,1,0,1,0,4,1,1,1,1,1.5336902438598299,1,0,8,0,1,1,2,0,1,2,1,588.5641682929811,0
16521,2,6,4,3,2,2,0,2,3,1.9243002726902125,5,2,6,0,0,2,3,1,9,4,0,646.915139945462,0
16522,3,9,8,9,8,10,5,1,10,9.224347820166138,2,10,7,0,1,2,10,10,9,3,0,782.8433043664767,0
16523,4,7,7,9,10,8,3,1,9,8.392924681074794,10,6,6,1,2,2,9,8,8,3,0,772.9106129783878,0
16524,2,1,2,4,3,10,0,1,6,4.607096114184914,6,4,7,0,0,2,8,3,9,3,0,695.3946779143613,0
16525,2,2,7,1,2,1,1,1,8,2.203472742497596,1,1,9,2,1,2,1,0,2,2,0,641.0540963377541,0
16526,2,5,6,1,8,3,0,1,0,2.0,7,2,7,0,2,2,5,1,3,2,0,665.4441190201902,0
16527,4,3,3,2,4,4,0,1,9,0.12264954686716134,2,0,7,0,0,2,2,1,10,3,1,670.3245299093734,0
16528,1,2,3,2,3,1,1,1,9,2.3894049389788754,5,6,5,0,0,2,3,2,6,3,0,654.2398693840598,0
16529,2,8,10,6,8,10,3,1,8,7.708804821337816,10,10,8,0,1,2,10,5,10,2,0,765.4916478071465,0
16530,3,0,4,6,2,2,0,1,5,0.03193418794924108,7,2,8,0,1,1,2,2,9,1,0,663.0287407691543,0
16531,4,8,3,10,6,5,3,1,10,3.9334352720857773,8,5,8,0,1,2,10,5,10,3,1,749.7133129455829,0
16532,1,6,4,8,10,5,3,1,8,8.703363985095809,5,3,8,1,0,2,9,7,10,2,0,728.7,0
16533,1,1,9,5,10,4,3,1,4,2.2223162677246013,4,5,6,0,1,1,0,1,10,3,0,688.9332204787305,0
16534,2,10,10,4,3,1,3,1,4,1.8735932146004988,1,1,7,0,0,1,10,1,6,3,1,669.2720926435077,0
16535,5,9,5,9,3,9,3,1,7,4.0,9,1,8,0,2,2,10,3,5,3,1,736.0057218177901,0
16536,5,10,7,7,10,7,5,1,10,6.566527767244366,10,10,5,0,0,2,10,4,10,3,0,782.9030138646621,0
16537,2,7,8,8,5,2,1,1,7,3.994364707805901,6,1,8,0,0,2,5,4,6,2,0,686.4107070551688,0
16538,1,2,6,2,8,5,1,1,3,5.881881430106795,2,5,8,1,2,1,2,5,8,2,0,652.0897912806475,0
16539,1,0,3,0,3,0,0,2,2,0.0,9,10,7,0,3,1,0,0,10,2,0,622.8269729158156,0
16540,3,6,6,10,5,4,5,1,8,2.779888674095247,6,0,7,0,2,2,10,3,9,4,0,726.8497216852381,0
16541,4,3,7,1,3,2,1,1,6,4.0,5,6,8,0,0,2,3,7,10,1,0,704.5041150917135,0
16542,3,6,4,10,10,1,4,1,7,1.3725332737595508,8,10,5,2,1,2,10,5,10,3,0,726.9430128627005,0
16543,4,5,8,4,7,7,1,1,8,2.0,8,3,7,0,2,2,8,2,9,2,0,722.7336265042615,0
16544,2,3,2,1,2,4,0,1,7,2.1087225982803197,3,0,8,0,0,2,3,2,10,2,0,662.1848284170765,0
16545,3,7,5,7,3,5,2,1,5,3.535761480260775,3,1,7,2,2,2,4,10,10,2,1,695.103510075661,0
16546,1,6,7,8,5,3,2,2,5,1.7227377522388045,2,4,9,2,3,1,1,8,2,3,1,646.9744783856717,0
16547,2,3,8,9,7,3,3,2,7,3.656729484721608,6,6,7,0,0,1,10,4,8,2,0,703.2179744751359,0
16548,4,8,10,6,8,3,4,2,2,1.5824686895416915,10,3,8,0,0,1,5,1,7,2,0,700.3049016138896,0
16549,2,4,1,0,3,1,1,2,4,0.016727363753714197,5,0,8,0,2,2,9,0,7,4,0,632.2200728365045,0
16550,5,9,10,10,10,10,5,2,10,10.0,9,10,9,8,7,2,10,9,10,2,0,771.1590065962249,0
16551,3,10,8,4,5,5,1,1,9,2.6616842883998566,6,5,8,0,0,2,6,6,5,2,1,724.3781261366803,0
16552,3,7,5,8,3,10,2,1,2,2.4839893681797474,4,2,8,9,2,1,9,7,5,2,0,677.6576382745528,0
16553,5,10,9,5,8,2,0,1,10,5.0106269513366914,9,9,7,0,0,2,10,2,10,2,1,749.8989373048663,0
16554,1,7,7,9,5,3,4,1,7,5.0,3,2,8,0,0,2,7,1,7,2,0,708.7256171442182,0
16555,2,1,5,3,4,3,4,1,3,1.681571280128988,1,4,8,0,1,2,8,2,7,3,0,677.5322049944646,0
16556,1,0,5,0,3,0,0,1,4,1.0968383259871253,2,0,7,0,0,1,6,0,8,1,0,610.9646251541782,0
16557,2,2,10,10,10,3,0,1,8,9.066463325776272,10,10,8,5,4,2,10,3,8,1,0,728.677925922918,0
16558,1,1,7,4,6,1,1,1,3,1.4669699009348307,4,4,7,7,1,1,3,1,7,1,0,636.269590633738,0
16559,5,8,4,7,7,3,3,1,8,4.751140763194092,4,7,7,0,0,2,2,2,5,2,1,709.0923130991433,0
16560,5,9,3,4,5,2,5,2,3,3.436080045684082,3,5,7,3,1,2,8,4,4,3,0,681.2879958835056,0
16561,2,2,10,9,10,5,0,1,6,9.006987969583362,9,9,8,4,2,2,10,6,7,1,0,738.0510481954375,0
16562,0,0,0,0,1,0,0,1,0,0.0,3,0,5,0,0,1,0,0,5,2,0,562.9358385384157,0
16563,0,0,3,6,3,2,5,1,7,1.4459758007861256,8,10,9,1,0,2,2,3,10,2,0,695.5919516015723,0
16564,3,9,10,10,10,4,5,1,9,9.140324518193514,9,5,8,0,1,2,10,8,7,3,0,777.5982271627355,0
16565,4,8,5,10,8,2,5,2,7,3.0,5,10,7,0,0,2,2,1,4,3,1,707.6725047153936,0
16566,4,3,7,2,4,2,0,1,7,2.0,8,3,7,0,2,1,7,3,10,2,1,674.7277157289689,0
16567,2,4,0,3,3,1,2,2,2,2.257746812800913,2,3,7,0,0,1,3,1,7,1,0,630.2794378886434,0
16568,3,1,2,1,2,1,0,1,8,0.8301189939492647,3,1,6,5,1,2,3,3,10,2,0,642.2324169296486,0
16569,1,1,7,7,2,2,4,1,7,2.610049600199422,4,0,7,0,1,2,3,1,9,3,0,679.7409057596211,0
16570,3,10,1,2,4,9,4,2,8,2.438361931122686,5,0,7,0,6,2,10,2,10,4,0,691.2561638068877,0
16571,1,0,2,1,2,0,1,1,1,1.0,1,1,9,0,2,1,1,0,2,2,0,591.8249578170589,0
16572,1,2,4,7,5,2,4,2,5,6.367086045198708,9,2,5,0,0,1,10,6,10,3,0,697.0936688361589,0
16573,2,6,3,3,4,0,1,1,7,2.4825693576721584,4,2,8,0,0,1,5,2,10,2,0,662.2924788803182,0
16574,5,7,10,8,7,5,5,1,10,6.0,8,3,8,0,1,2,10,4,10,4,1,757.0156458170533,0
16575,1,0,4,2,3,2,0,1,10,1.0,4,3,10,0,0,2,2,5,10,3,1,669.0609079785387,0
16576,5,4,8,5,8,6,1,1,9,1.88912792394001,9,3,7,0,2,2,8,2,10,2,0,722.2117326022441,0
16577,4,10,9,10,7,10,3,1,7,7.157613509023881,8,10,7,0,1,2,10,7,10,3,0,785.4842386490976,0
16578,3,3,4,5,5,2,4,1,7,1.3676086756716126,6,2,7,0,4,2,5,2,9,2,0,683.6454999540447,0
16579,5,9,1,0,0,0,2,1,0,3.530569851989198,10,0,7,0,0,2,0,5,9,3,0,672.207357227568,0
16580,4,5,7,5,7,1,5,2,5,3.0521575597677946,5,10,7,0,0,2,3,1,7,4,1,696.1217636603484,0
16581,3,6,8,7,10,5,1,1,8,8.716397111958099,7,10,8,9,1,2,4,4,7,1,0,722.1329335737969,0
16582,5,7,10,10,10,7,3,1,8,6.0,4,10,8,0,1,2,10,7,10,2,0,771.6438484284847,0
16583,1,7,4,9,8,2,3,1,10,2.606762541573605,5,10,6,0,0,2,8,5,10,2,0,731.2527866223214,0
16584,5,2,5,10,6,2,5,1,7,2.0,2,4,8,0,0,2,10,4,7,2,0,721.2632820835894,0
16585,4,1,6,0,0,0,0,1,8,4.966002511971334,9,0,6,10,0,2,3,0,8,3,0,649.8656506907921,0
16586,1,4,8,7,6,4,0,1,4,4.355262088890813,3,4,6,0,8,1,2,7,7,1,0,672.4942990651837,0
16587,1,3,7,2,10,3,0,1,6,4.300596628527652,4,2,6,0,0,1,7,2,4,2,0,672.3150298314264,0
16588,5,5,7,6,4,1,1,1,8,3.0,5,10,6,0,2,1,4,6,10,3,0,712.7050832444273,0
16589,1,3,5,5,8,0,0,1,2,1.0141192934774366,4,0,6,0,1,1,2,3,6,1,0,645.7845922690198,0
16590,4,10,7,8,10,5,4,1,10,3.1275222848919384,8,5,8,0,3,2,5,10,7,2,0,759.9,0
16591,1,3,3,9,3,4,4,1,4,4.923028330619126,2,5,7,4,1,2,9,3,4,3,0,670.3924923436473,0
16592,4,10,5,6,10,10,5,1,8,6.696156145137925,10,10,7,0,0,2,10,5,10,3,0,784.4165345532655,0
16593,5,6,8,7,5,5,5,1,8,6.0,9,6,7,1,1,2,10,5,10,4,1,760.0703207413382,0
16594,3,9,4,10,5,9,5,2,7,8.35633810682928,7,2,6,0,0,2,7,5,9,4,1,737.1545773664634,0
16595,4,10,8,6,3,3,3,1,7,3.0,8,2,6,2,0,2,8,1,7,3,1,720.6680978462718,0
16596,3,9,10,2,6,8,0,1,8,2.407517098917263,8,5,7,1,1,2,6,6,7,2,0,725.9,0
16597,1,10,1,1,1,3,3,1,7,1.2719460394184487,10,1,6,0,0,2,2,10,10,2,0,690.8079190591277,0
16598,4,6,8,7,4,4,2,1,8,4.077076767383174,2,2,8,2,0,2,10,2,8,2,0,711.8229898318161,0
16599,4,9,10,10,10,10,4,1,8,6.320309923468594,10,10,7,0,0,2,8,10,10,3,0,800.0978107479586,0
16600,2,4,0,1,1,0,2,1,3,1.8781369589005832,6,0,8,0,5,1,1,1,8,2,0,622.3340493452095,0
16601,4,7,8,10,7,4,5,1,6,4.272748563066749,6,2,7,0,1,2,4,2,8,3,1,720.0090525864798,0
16602,1,8,6,9,10,2,5,2,8,8.0,7,3,7,0,0,2,7,4,10,3,1,727.821865340228,0
16603,2,2,1,0,3,3,1,1,4,1.2695118622922728,9,0,8,0,1,2,10,0,10,2,0,664.30073084196,0
16604,3,4,8,9,5,2,4,2,7,3.1909265850716437,6,10,7,0,1,2,3,3,7,3,1,706.0362936597134,0
16605,5,9,9,10,3,2,5,1,8,2.0,7,0,8,0,1,2,7,3,10,4,1,733.819817821898,0
16606,1,2,5,3,5,1,5,1,9,4.437431225995855,10,6,4,3,0,2,5,4,10,2,0,696.6437431225996,0
16607,3,4,7,5,5,1,0,1,5,3.214090202217533,10,1,7,1,0,1,2,3,9,2,1,673.804970450968,0
16608,2,10,5,10,10,10,2,1,4,2.0585401077014294,5,0,6,0,3,2,4,3,10,2,0,707.2056131023164,0
16609,4,7,8,10,7,10,3,1,7,8.676062110412262,7,4,6,0,1,1,10,7,10,1,1,761.839440371768,0
16610,2,8,4,5,7,0,2,1,7,4.629879457081079,5,10,8,0,1,2,0,5,10,4,0,712.2665542443135,0
16611,5,10,9,10,10,7,5,1,8,4.4439495137106935,4,5,8,0,1,2,10,8,10,2,1,770.1215293191949,0
16612,2,5,3,8,2,3,4,1,3,3.478297338138437,3,1,9,0,1,1,6,4,9,3,0,677.13267980937,0
16613,2,10,4,8,4,6,4,1,10,1.0,5,0,8,0,2,2,10,1,5,3,1,698.1873665565846,0
16614,5,10,10,10,10,10,5,2,10,10.0,10,10,7,0,0,2,10,10,10,3,0,797.6679313992706,0
16615,4,3,10,9,8,8,4,1,6,5.096846485462157,5,7,8,1,1,2,10,5,6,1,0,736.8473720712185,0
16616,3,1,2,3,2,2,2,1,4,3.631652786205649,2,8,8,0,1,2,7,3,6,3,0,671.3215695034395,0
16617,2,2,2,4,2,5,3,2,4,3.4323462264033475,1,9,7,0,1,2,6,3,10,3,1,668.845558018815,0
16618,5,4,3,10,4,2,5,1,7,9.844254536033045,10,10,7,0,0,2,4,6,10,4,0,748.4118138309951,0
16619,3,6,9,5,8,4,4,1,7,0.7787293478251476,7,8,6,0,0,2,8,6,1,2,0,713.9893646739126,0
16620,4,10,7,9,5,2,5,1,7,2.0,2,0,8,0,1,2,5,4,9,4,0,705.962955955738,0
16621,4,5,7,10,5,4,5,1,6,2.1208142273987525,3,2,7,0,0,2,10,3,7,4,0,725.2020355684969,0
16622,4,1,4,0,8,5,1,1,5,1.0,2,2,7,0,1,2,9,2,9,1,0,682.6099975789418,0
16623,1,3,9,8,6,6,2,1,3,4.114674339146016,4,5,6,0,10,2,2,3,3,1,0,672.9295919438966,0
16624,4,9,3,4,0,0,4,1,10,6.922041358677739,9,6,7,0,0,2,9,7,10,3,0,726.2013462337189,0
16625,1,1,5,4,4,3,4,1,5,3.333152608694342,6,10,9,2,0,2,3,4,10,2,0,700.2658172608634,0
16626,0,0,1,0,0,0,0,1,0,0.0,1,0,3,3,1,1,0,0,3,3,1,548.4522382840557,0
16627,1,3,3,2,10,2,2,1,8,2.0,3,2,8,0,2,2,4,2,7,2,1,671.3731454143572,0
16628,0,10,5,10,5,5,4,1,9,3.223763622131928,7,10,8,0,1,2,10,5,10,3,0,750.2132690709847,0
16629,0,1,7,5,8,1,4,1,7,0.3252906183617478,4,0,8,0,3,2,1,0,5,2,0,650.4157272279933,0
16630,1,4,7,5,5,2,1,1,7,7.603843582761872,7,5,6,0,0,2,1,3,8,2,0,696.6,0
16631,5,3,0,2,1,4,0,1,9,7.0,10,8,9,0,2,2,4,6,10,1,0,709.7303543793597,0
16632,5,9,10,10,10,10,4,1,10,10.0,10,10,7,0,0,2,6,10,10,3,0,801.7096198870322,0
16633,3,7,9,10,9,5,2,2,7,7.8448713477552285,4,10,8,6,0,2,6,4,10,1,0,724.848459660572,0
16634,5,8,10,5,7,1,5,2,3,1.24900873610909,8,4,7,0,0,2,4,1,6,3,0,700.0280729180618,0
16635,2,1,8,1,4,2,2,1,4,0.4232976011422437,3,3,7,8,0,1,5,0,9,1,0,636.4386380809138,0
16636,0,0,6,0,0,0,0,1,0,0.0,1,0,1,0,0,1,0,0,0,3,1,576.9605303225707,0
16637,5,10,10,10,2,2,5,1,4,3.8101641263566606,9,0,8,0,0,2,5,2,10,4,1,731.6847538104649,0
16638,3,9,9,10,10,4,3,1,6,3.005536939833547,7,10,7,3,0,2,10,8,6,2,0,741.2012181267635,0
16639,3,9,5,10,9,6,4,1,10,3.326639249425911,7,8,8,2,0,2,10,3,10,3,1,748.4206145739092,0
16640,2,10,10,10,4,4,5,1,6,3.2518160879511537,10,0,7,0,1,2,8,2,10,3,1,735.0661011690393,0
16641,2,4,5,5,5,1,2,1,2,1.1933349469731835,5,1,7,0,0,2,2,1,4,3,1,661.5633422083525,0
16642,3,8,3,2,3,1,0,2,2,2.1419767289927707,2,1,7,0,0,1,1,1,6,3,0,634.2308605046188,0
16643,3,9,3,3,4,7,0,2,3,2.0071151077935303,6,7,8,0,2,2,8,5,8,3,0,689.9954937650641,0
16644,4,3,4,8,10,5,2,1,5,3.5170070294862645,6,2,7,2,0,2,5,5,8,1,0,711.4479594898065,0
16645,5,4,7,10,6,3,5,1,6,2.0,2,3,8,0,0,2,10,3,7,3,0,724.6861406176436,0
16646,2,3,4,8,10,3,2,1,6,3.0,5,1,6,0,1,2,2,4,5,2,0,683.5075445978157,0
16647,1,1,10,9,10,5,3,1,7,6.130080669828947,10,4,9,0,1,2,1,7,10,2,0,728.3739838660342,0
16648,2,6,4,9,5,10,5,1,9,1.0448517783241102,5,4,5,3,0,2,10,2,10,3,0,726.3932722332513,0
16649,4,10,6,10,5,8,2,1,7,3.279146345717028,9,1,7,0,2,2,10,2,6,2,0,735.6151890284311,0
16650,4,4,1,0,4,0,0,2,5,2.351214753225709,6,1,6,1,0,2,10,1,3,4,0,639.7238872103222,0
16651,3,9,8,10,4,6,5,1,8,3.6985420736752124,5,2,8,0,0,2,5,2,8,4,1,721.5632074379146,0
16652,3,7,9,10,10,6,4,1,9,3.938333967631062,10,3,7,0,1,2,6,7,5,2,0,748.2625555978422,0
16653,2,4,5,5,4,2,2,1,7,3.7282899725364014,10,8,6,9,0,2,4,4,9,4,0,688.6308684010986,0
16654,3,9,3,10,9,3,4,1,10,4.767981819691189,8,5,8,0,0,2,7,7,7,2,1,752.4647345508882,0
16655,5,9,9,10,10,10,4,1,10,5.071907230360425,10,10,7,0,0,2,9,10,10,2,0,804.2755515416774,0
16656,4,9,6,9,3,5,1,1,7,7.706939840690718,5,8,7,1,1,2,2,8,9,3,0,728.6885172908509,0
16657,5,10,10,4,8,4,3,1,7,3.6237430848640093,6,10,7,0,0,2,10,4,8,1,0,754.3078494139969,0
16658,5,10,10,10,2,2,5,1,7,3.42618425299424,5,0,8,0,1,2,8,4,10,3,1,735.3270197644463,0
16659,3,2,9,10,4,3,5,1,6,2.922123966624669,5,10,6,0,1,2,10,7,6,4,1,734.8819471065491,0
16660,4,7,10,9,5,9,3,1,6,7.674239255661305,9,3,6,0,1,2,10,6,10,2,1,761.2208315906137,0
16661,2,5,2,4,4,3,1,1,9,1.0,5,6,7,0,0,2,7,3,8,4,0,681.3346733601016,0
16662,5,8,10,10,10,10,5,2,9,8.25358140285056,4,10,8,2,0,2,10,8,10,3,0,775.6240325692046,0
16663,0,10,6,5,10,3,1,1,3,5.126157855656405,6,5,6,2,1,2,5,6,8,2,0,701.6646227353701,0
16664,3,10,3,10,4,5,5,1,7,1.9489672719214512,6,4,7,0,1,1,10,2,10,4,0,713.9422670125265,0
16665,1,1,2,3,2,3,1,1,9,1.0,8,5,7,0,1,2,3,4,8,2,0,670.8609936593348,0
16666,3,1,5,8,3,5,2,1,9,1.0,7,1,8,0,0,2,10,1,10,3,0,700.5399915955303,0
16667,1,2,5,3,5,3,2,2,1,1.0,2,1,6,1,0,2,3,2,3,2,0,629.1093208429343,0
16668,3,1,7,2,1,1,0,1,9,3.459618997588592,1,0,8,0,1,2,0,1,3,3,1,641.2540381002411,0
16669,3,3,8,8,10,8,3,2,5,5.0,8,6,7,10,1,2,5,4,6,2,1,702.1654484949248,0
16670,3,9,4,4,2,3,1,1,2,2.0,8,0,8,0,0,1,3,4,10,2,0,664.3196161000428,0
16671,5,10,6,10,5,8,3,1,4,9.221539056616423,7,10,8,0,0,2,4,9,10,2,0,767.0095398302178,0
16672,2,3,9,3,10,4,0,1,6,1.228875462483499,6,4,8,0,2,2,7,3,8,2,0,698.7179637487054,0
16673,3,3,1,2,3,0,1,1,3,1.2094443693367216,4,2,6,0,0,2,7,0,4,4,0,642.5759074399541,0
16674,4,5,6,4,10,1,4,1,8,1.856364196227903,10,10,7,0,0,2,8,1,8,2,1,734.492273147171,0
16675,3,3,5,10,10,5,4,1,2,1.9291395200154628,3,1,6,0,1,2,4,4,10,1,0,709.1732464640495,0
16676,5,5,2,8,5,7,4,1,4,2.3419052781054903,10,7,8,0,6,1,4,6,6,3,0,702.0503799715996,0
16677,2,2,3,3,6,4,3,2,2,1.527677466221695,3,3,6,1,1,1,5,2,4,3,0,631.1051743716424,0
16678,5,8,10,10,10,10,5,2,10,10.0,9,6,7,4,0,2,9,9,10,1,0,777.3327994884269,0
16679,4,7,4,4,4,5,2,1,8,6.013106671503349,3,6,7,0,1,2,3,4,7,1,0,709.7890777737472,0
16680,3,9,5,8,3,10,3,1,2,2.9811179078679357,2,1,9,8,3,1,9,9,8,2,0,675.8679755316754,0
16681,2,3,6,5,10,5,2,1,3,7.546562507952132,6,4,7,0,2,1,7,8,9,2,0,712.4360312476143,0
16682,4,4,9,10,10,7,3,1,7,2.6088281193549467,3,9,7,0,0,1,9,7,10,3,0,738.0501523372582,0
16683,2,7,3,9,4,7,4,1,9,9.4302003225674,6,10,6,0,1,2,8,5,7,3,0,735.3848998387164,0
16684,4,1,10,10,6,8,3,2,7,7.965791095197341,4,3,5,10,0,1,7,9,8,3,1,690.9049480818868,0
16685,5,5,10,10,10,9,4,1,6,6.0,8,10,7,0,0,2,10,9,10,3,0,773.3879692063233,0
16686,5,8,7,10,7,5,4,1,10,7.0,3,10,7,0,1,2,5,10,10,3,0,763.9819057370211,0
16687,4,1,4,7,6,5,5,1,8,2.6747863021674103,6,0,5,0,1,2,10,0,9,4,0,706.4333761611136,0
16688,5,10,10,10,2,2,5,1,5,3.3550632277673693,9,0,8,0,0,2,5,2,10,4,1,732.3674051583489,0
16689,1,7,10,9,10,6,1,1,6,7.626877381577616,5,10,9,4,0,1,6,4,8,1,0,725.0895651197354,0
16690,5,7,9,10,7,2,5,1,8,2.0583080133419696,7,1,7,0,1,2,4,2,10,3,1,732.3017527546373,0
16691,5,9,9,10,4,4,5,1,9,2.8326429677632188,6,8,8,0,3,2,3,1,10,3,1,729.669013909605,0
16692,2,3,8,8,8,1,1,1,8,1.9992811075688788,4,5,7,0,0,2,3,6,10,2,0,702.9974119872479,0
16693,5,10,10,7,10,9,5,1,9,10.0,10,9,9,5,9,1,10,9,9,2,0,767.8873204445534,0
16694,1,1,6,5,4,3,5,1,4,1.6057283882163815,1,2,7,0,1,2,6,2,8,3,0,678.7211456776433,0
16695,3,10,6,3,5,3,3,1,6,4.351361043231185,3,4,7,0,2,2,3,5,5,2,1,692.7297277913538,0
16696,5,7,10,10,10,10,5,2,8,8.898847146192558,6,10,7,2,0,2,10,8,10,3,0,776.9061453967763,0
16697,3,10,9,4,9,1,2,1,10,5.531380293940134,5,9,6,0,0,2,7,9,9,2,0,729.0002779604056,0
16698,2,8,6,7,6,3,1,2,7,3.2718806536534215,5,3,7,0,0,2,5,5,7,2,0,686.8732775751253,0
16699,2,3,6,8,8,0,3,1,4,5.400697883860563,8,0,7,5,0,1,5,2,7,2,1,672.9418144980375,0
16700,2,5,5,3,10,2,4,1,6,1.8206439897107591,5,0,7,0,2,2,9,2,7,3,0,695.1456816370413,0
16701,3,8,4,9,5,6,4,1,8,9.410278291141127,6,9,6,0,0,2,7,3,7,4,1,736.5153321012613,0
16702,3,10,7,8,2,8,5,2,6,1.0,3,0,8,0,0,2,10,0,7,4,1,698.7903452074397,0
16703,2,3,5,6,10,5,0,1,8,3.9967182251905413,5,2,5,0,1,2,3,5,6,1,0,685.7963900477097,0
16704,5,8,4,4,5,4,1,1,8,6.162632920229849,4,5,8,0,0,2,3,4,6,1,0,710.3366886367585,0
16705,5,8,10,10,10,10,5,2,10,10.0,9,6,7,4,0,2,9,9,10,1,0,777.2867012714346,0
16706,1,2,3,9,5,5,2,1,2,1.0,7,4,7,3,3,1,4,2,6,2,0,646.005743460399,0
16707,4,1,5,8,3,3,3,1,9,1.0,7,1,8,0,0,2,10,1,10,3,0,701.3722308628622,0
16708,4,7,5,3,3,3,2,1,6,1.390302574847384,6,1,8,0,1,1,2,3,9,3,0,680.9709077245421,0
16709,3,10,5,2,5,5,1,2,7,3.300360430377878,6,4,9,0,0,2,4,5,6,1,1,692.3102523012645,0
16710,5,7,9,10,7,8,5,1,7,8.0,9,9,8,0,0,2,8,7,10,2,0,787.1924944524784,0
16711,4,0,10,10,5,7,4,2,7,9.014054674122502,2,3,5,10,0,1,8,9,9,3,1,691.3661840566139,0
16712,2,8,4,5,8,3,0,1,0,2.0781597061423507,5,1,9,0,2,2,3,2,5,2,1,667.8179323085506,0
16713,3,8,7,8,10,10,4,1,10,10.0,7,8,7,0,1,1,10,7,10,1,0,763.9529752870993,0
16714,1,7,10,10,10,10,5,1,8,5.511504367340095,6,7,5,7,0,1,10,8,7,2,0,747.2493807837036,0
16715,2,6,3,6,5,4,3,2,8,1.8037743997814601,4,4,6,0,0,2,6,2,7,3,0,683.0832082398142,0
16716,4,3,1,2,8,0,3,2,3,2.0,4,4,7,0,1,2,10,1,5,3,0,665.5229528342753,0
16717,5,10,6,5,10,2,3,1,8,3.0,5,10,7,0,0,1,2,2,7,2,0,709.0734322958995,0
16718,4,9,7,8,3,2,4,1,7,3.0,8,2,6,2,0,2,10,1,7,2,1,721.4864400778431,0
16719,2,2,6,3,9,1,0,1,7,2.157384975574049,3,3,7,10,1,2,3,1,9,1,0,656.9472154926722,0
16720,2,2,4,3,2,1,3,2,2,0.5831908042770976,4,4,6,0,0,2,5,0,7,4,1,644.4741020669458,0
16721,2,7,8,6,10,5,1,1,3,6.18568036101622,8,6,6,8,3,2,6,8,6,2,0,704.7335561624574,0
16722,1,3,7,8,4,3,0,1,5,4.29015067824598,3,3,7,0,6,2,2,5,8,1,0,672.603371923491,0
16723,2,0,4,6,2,2,1,1,5,0.15596805593312246,7,2,7,0,1,2,2,1,10,2,0,663.0259946759888,0
16724,2,7,7,8,6,2,1,2,7,3.9682562346270114,5,2,8,0,0,2,6,4,5,2,0,686.3269893396421,0
16725,3,4,3,3,8,2,0,2,5,2.5766648558468024,5,2,6,0,1,1,1,1,5,1,0,632.2963346009072,0
16726,4,9,0,10,9,10,5,1,10,2.830869243805524,1,0,6,0,0,2,10,2,10,4,0,721.3651095795348,0
16727,5,10,10,10,10,10,5,1,10,8.820540866620417,7,10,7,0,0,2,9,10,10,3,0,796.3598561710664,0
16728,2,0,9,2,2,0,4,1,3,4.0,2,2,7,8,1,2,3,2,7,2,0,643.6713295729296,0
